anonID,eProfileClass,fuelTypes,ACORN_Category,ACORN_Group,ACORN_Type,ACORN_Code,ACORN_Description,NUTS4,LACode,NUTS1,gspGroup,LDZ,Elec_Tout,Gas_Tout
1861,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM2701,00RB,UKM,_P,SC,0,1
1862,1,ElecOnly,5,O,50,"5 ,O ,50","Single elderly people, council flats",UKL1606,00PM,UKL,_K,--,0,0
1865,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKM3800,00RF,UKM,_N,SC,0,0
1866,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3306,24UG,UKJ,_H,SO,0,0
1867,1,ElecOnly,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKM,_P,--,1,0
1868,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKM,_P,--,1,0
1869,2,Dual,3,I,32,"3 ,I ,32",Retired home owners,UKF2202,31UC,UKF,_B,EM,0,0
1870,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKF2304,34UE,UKF,_B,EM,0,0
1871,2,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",--,--,UKG,_E,WM,0,0
1872,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",--,--,--,--,--,0,0
1873,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKG1206,47UG,UKG,_E,WM,0,0
1874,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKM2101,00QC,UKM,_P,SC,0,0
1875,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF2206,31UH,UKF,_B,--,0,0
1876,1,ElecOnly,5,O,50,"5 ,O ,50","Single elderly people, council flats",UKM2701,00RB,UKM,_P,--,0,0
1877,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKF2305,34UF,UKF,_B,--,0,0
1878,2,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKF1603,37UJ,UKF,_B,EM,0,0
1879,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKJ,_H,SO,1,1
1880,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM2102,00QJ,UKM,_P,SC,1,1
1881,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKL,_K,WS,0,0
1882,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,--,--,UKF,_B,EM,0,0
1883,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",--,--,UKJ,_J,SE,0,0
1884,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKG,_E,WM,0,0
1885,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKL,_K,WS,0,0
1886,2,Dual,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",--,--,UKG,--,--,0,0
1888,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,UKG,_B,--,0,0
1889,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKG2402,41UC,UKG,_B,--,0,0
1890,2,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF2201,31UB,UKF,_B,--,0,0
1891,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM2701,00RB,UKM,_P,SC,1,1
1892,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKL2103,00PP,UKL,_K,--,1,0
1893,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,--,--,--,--,--,1,0
1894,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKL2104,00PR,UKL,_K,WS,1,1
1895,1,Dual,1,B,6,"1 ,B ,6",Farming communities,--,--,--,_B,EM,0,0
1897,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKJ3310,24UL,UKJ,_H,SO,1,1
1898,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKJ,_J,SE,0,0
1901,2,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKF2302,34UC,UKF,_B,SO,0,0
1902,1,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1501,37UB,UKF,_B,--,0,0
1903,1,ElecOnly,3,J,35,"3 ,J ,35","Elderly singles, purpose built flats",--,--,UKI,--,--,0,0
1904,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",--,--,UKL,_K,--,1,0
1905,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKF,_B,--,0,0
1906,1,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKJ,_J,NT,0,0
1907,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,--,--,--,0,0
1908,2,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",--,--,UKF,_B,EM,0,0
1909,2,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKG3401,00CR,UKG,_E,WM,0,0
1910,2,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKF1304,17UG,UKF,_B,EM,0,0
1911,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKG2407,41UH,UKG,_E,WM,0,0
1913,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKF2202,31UC,UKF,_B,EM,0,0
1914,1,Dual,5,N,47,"5 ,N ,47","Low income families, terraced estates",--,--,--,--,--,0,0
1915,1,ElecOnly,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL1604,00PK,UKL,_K,--,0,0
1916,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",--,--,UKJ,_J,SE,0,0
1917,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKM3800,00RF,UKM,_N,SC,1,1
1918,1,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",UKG2402,41UC,UKG,_B,--,0,0
1919,1,ElecOnly,5,Q,56,"5 ,Q ,56",Multi-ethnic crowded flats,UKI1207,00BE,UKI,_C,SE,0,0
1921,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKF,_B,EM,0,0
1922,1,ElecOnly,5,P,54,"5 ,P ,54","Singles and single parents, high-rise estates",UKM2101,00QC,UKM,_P,--,0,0
1923,2,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,--,--,--,0,0
1924,1,ElecOnly,5,P,53,"5 ,P ,53","Old people, many high-rise flats",UKM2102,00QJ,UKM,_P,--,1,0
1925,1,ElecOnly,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2101,00QC,UKM,_P,--,1,0
1926,1,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKL2104,00PR,UKL,_K,--,0,0
1928,1,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,--,--,UKJ,_H,--,1,0
1929,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1504,37UG,UKF,_B,EM,0,0
1930,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3302,24UC,UKJ,_H,--,0,0
1931,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKI2102,00AD,UKI,_C,SE,0,0
1932,2,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKF,_B,EM,0,0
1933,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKF1603,37UJ,UKF,_B,EM,0,0
1934,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL1604,00PK,UKL,_K,WS,1,1
1935,1,ElecOnly,2,F,20,"2 ,F ,20",Student flats and cosmopolitan sharers,--,--,--,--,--,1,0
1936,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKJ,_J,SE,0,0
1937,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKL2103,00PP,UKL,_K,WS,0,0
1938,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",--,--,UKJ,_J,SE,0,0
1939,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKF1501,37UB,UKF,_B,--,0,0
1940,2,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKG,_B,--,0,0
1941,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKJ2402,45UC,UKJ,_J,SE,0,0
1942,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKF2206,31UH,UKF,_B,--,0,0
1943,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKF,_B,EM,0,0
1944,1,Dual,3,J,36,"3 ,J ,36","Older people, flats",--,--,--,--,--,0,0
1945,2,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF1100,00FK,UKF,_B,EM,0,0
1946,2,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKF1303,17UF,UKF,_B,--,0,0
1947,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKG3501,00CU,UKG,_E,WM,0,0
1948,1,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKM2101,00QC,UKM,_P,--,1,0
1949,1,Dual,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",UKF2100,00FN,UKF,_B,EM,0,0
1950,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKM2101,00QC,UKM,_P,--,1,0
1951,2,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKF,_B,--,0,0
1952,1,Dual,3,J,35,"3 ,J ,35","Elderly singles, purpose built flats",--,--,UKG,_E,WM,0,0
1953,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKM2701,00RB,UKM,_P,SC,1,1
1954,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKF,_B,EM,0,0
1955,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKL2104,00PR,UKL,_K,--,0,0
1956,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKM3800,00RF,UKM,_N,SC,1,1
1957,2,ElecOnly,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKF,_B,--,0,0
1958,1,ElecOnly,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKF,_B,--,0,0
1959,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",--,--,UKF,_B,EM,0,0
1960,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKI,_C,SE,0,0
1961,1,ElecOnly,5,N,47,"5 ,N ,47","Low income families, terraced estates",--,--,UKL,_K,--,1,0
1963,1,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",--,--,--,--,--,0,0
1964,2,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKG1305,44UF,UKG,_B,WM,0,0
1965,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ3302,24UC,UKJ,_H,--,0,0
1966,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",--,--,UKJ,_J,SE,0,0
1967,2,Dual,3,H,30,"3 ,H ,30",Established home owning workers,--,--,--,--,--,0,0
1968,2,Dual,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKG3300,00CQ,UKG,_B,WM,0,0
1969,1,Dual,4,M,43,"4 ,M ,43","Older people, rented terraces",UKM2101,00QC,UKM,_P,SC,0,0
1970,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKM2101,00QC,UKM,_P,--,1,0
1972,1,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKG3401,00CR,UKG,_E,WM,0,0
1973,1,Dual,1,B,7,"1 ,B ,7","Old people, detached homes",UKF1601,37UD,UKF,_B,EM,0,0
1974,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKG,_E,WM,0,0
1975,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,--,--,--,0,0
1976,1,ElecOnly,5,Q,56,"5 ,Q ,56",Multi-ethnic crowded flats,UKI1207,00BE,UKI,_C,SE,0,0
1977,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKF,_B,--,0,0
1978,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",--,--,--,--,--,0,0
1979,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKF,_B,EM,0,0
1980,2,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKF2202,31UC,UKF,_B,--,0,0
1981,1,Dual,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKF2202,31UC,UKF,_B,EM,0,0
1982,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKL1604,00PK,UKL,_K,WS,0,0
1983,1,ElecOnly,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKL2207,00PT,UKL,_K,--,0,0
1984,2,Dual,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKF,_B,EM,0,0
1985,1,ElecOnly,6,U,57,"6 ,U ,57",Unclassified,--,--,UKF,_B,--,0,0
1986,2,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKF1100,00FK,UKF,_B,EM,0,0
1987,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKM3800,00RF,UKM,_N,SC,1,1
1988,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKI1205,00AZ,UKI,_C,--,0,0
1991,2,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKJ1200,00MG,UKJ,_B,--,0,0
1992,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,--,--,UKG,_E,WM,0,0
1993,2,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKF,_B,EM,0,0
1994,1,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",UKI2102,00AD,UKI,_C,SE,0,0
1995,2,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKF1602,37UE,UKF,_B,EM,0,0
1996,2,Dual,3,H,31,"3 ,H ,31",Home owning Asian family areas,UKF2100,00FN,UKF,_B,EM,0,0
1997,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKJ3306,24UG,UKJ,_H,SO,1,1
1998,1,Dual,4,L,40,"4 ,L ,40",Young working families,--,--,--,--,--,0,0
1999,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ3306,24UG,UKJ,_H,--,1,0
2000,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1201,17UC,UKF,_B,EM,0,0
2001,2,Dual,2,F,21,"2 ,F ,21","Singles and sharers, multi-ethnic areas",--,--,UKF,_B,EM,0,0
2002,2,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,UKF,_B,--,0,0
2003,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKM2102,00QJ,UKM,_P,SC,1,0
2004,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKJ3306,24UG,UKJ,_H,SO,1,1
2005,1,Dual,2,E,15,"2 ,E ,15","Affluent urban professionals, flats",--,--,UKI,--,--,0,0
2006,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKL2103,00PP,UKL,_K,--,1,0
2007,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2303,34UD,UKF,_B,EM,0,0
2008,1,Dual,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,--,--,UKJ,_J,SE,0,0
2009,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2101,00QC,UKM,_P,SC,0,0
2010,1,ElecOnly,3,J,36,"3 ,J ,36","Older people, flats",UKL2103,00PP,UKL,_K,--,1,0
2011,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKM2102,00QJ,UKM,_P,SC,0,1
2012,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF1400,00FY,UKF,_B,EM,0,0
2013,1,ElecOnly,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1301,17UB,UKF,_B,--,0,0
2014,1,ElecOnly,5,P,53,"5 ,P ,53","Old people, many high-rise flats",UKM3800,00RF,UKM,_N,SC,0,0
2017,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2701,00RB,UKM,_P,SC,0,0
2018,1,Dual,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ2302,43UC,UKJ,_J,SE,0,0
2019,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",--,--,UKI,_C,SE,0,0
2020,1,Dual,1,A,3,"1 ,A ,3",Villages with wealthy commuters,--,--,UKF,_B,EM,0,0
2021,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKG1206,47UG,UKG,_E,WM,0,0
2022,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2701,00RB,UKM,_P,SC,1,1
2023,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",UKJ3306,24UG,UKJ,_H,SO,1,1
2024,1,ElecOnly,1,B,7,"1 ,B ,7","Old people, detached homes",UKL1604,00PK,UKL,_K,--,0,0
2025,1,Dual,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKM2101,00QC,UKM,_P,SC,0,0
2026,1,ElecOnly,4,L,39,"4 ,L ,39","Skilled older families, terraces",UKF2304,34UE,UKF,_B,--,0,0
2027,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKJ2310,43UL,UKJ,_H,SE,0,0
2028,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",--,--,UKF,_B,EM,0,0
2029,1,Dual,3,I,33,"3 ,I ,33","Middle income, older couples",UKG1206,47UG,UKG,_E,WM,0,0
2030,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",--,--,UKG,_B,--,0,0
2031,1,ElecOnly,4,M,43,"4 ,M ,43","Older people, rented terraces",UKJ3301,24UB,UKJ,_H,--,0,0
2033,1,Dual,3,G,24,"3 ,G ,24","Young couples, flats and terraces",UKM3800,00RF,UKM,_N,SC,0,0
2034,2,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF1100,00FK,UKF,_B,EM,0,0
2035,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM3800,00RF,UKM,_N,SC,1,1
2036,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2202,31UC,UKF,_B,EM,0,0
2038,2,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1400,00FY,UKF,_B,EM,0,0
2039,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKG2403,41UD,UKG,_E,WM,0,0
2040,1,ElecOnly,4,L,40,"4 ,L ,40",Young working families,UKL2207,00PT,UKL,_K,--,0,0
2041,2,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKF2202,31UC,UKF,_B,EM,0,0
2042,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKF,_B,--,0,0
2043,1,Dual,5,O,50,"5 ,O ,50","Single elderly people, council flats",UKM2102,00QJ,UKM,_P,SC,0,0
2044,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKF,_B,EM,0,0
2045,1,Dual,5,O,50,"5 ,O ,50","Single elderly people, council flats",UKM2102,00QJ,UKM,_P,SC,0,0
2047,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,--,--,UKG,_E,WM,0,0
2049,1,ElecOnly,1,C,10,"1 ,C ,10",Well-off working families with mortgages,UKM2701,00RB,UKM,_P,--,1,0
2050,1,Dual,2,F,22,"2 ,F ,22","Low income singles, small rented flats",UKM3800,00RF,UKM,_N,SC,1,1
2051,1,ElecOnly,4,K,38,"4 ,K ,38",Low income Asian families,--,--,--,--,--,0,0
2052,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKL1605,00PL,UKL,_K,WS,0,0
2053,1,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKJ2310,43UL,UKJ,_H,--,0,0
2054,1,ElecOnly,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",--,--,--,--,--,0,0
2055,1,Dual,5,N,45,"5 ,N ,45","Low income, older people, smaller semis",UKF1504,37UG,UKF,_B,EM,0,0
2056,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
2057,1,Dual,3,H,30,"3 ,H ,30",Established home owning workers,UKL1604,00PK,UKL,_K,WS,0,0
2058,1,ElecOnly,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKM3800,00RF,UKM,_N,SC,0,0
2059,1,Dual,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF2204,31UE,UKF,_B,EM,0,0
2060,1,Dual,2,F,22,"2 ,F ,22","Low income singles, small rented flats",--,--,UKG,_B,WM,0,0
2061,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKG2403,41UD,UKG,_E,WM,0,0
2062,1,Dual,5,O,50,"5 ,O ,50","Single elderly people, council flats",--,--,UKF,_B,EM,0,0
2063,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKG2402,41UC,UKG,_B,--,0,0
2064,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,--,--,UKF,_B,--,0,0
2067,2,Dual,3,I,32,"3 ,I ,32",Retired home owners,--,--,UKF,_B,EM,0,0
2068,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKJ2310,43UL,UKJ,_H,SE,0,0
2069,1,ElecOnly,5,N,49,"5 ,N ,49","Large families and single parents, many children",UKL2104,00PR,UKL,_K,--,0,0
2070,1,ElecOnly,1,B,5,"1 ,B ,5",Older affluent professionals,UKM2701,00RB,UKM,_P,--,1,0
2071,1,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKF2202,31UC,UKF,_B,--,0,0
2072,2,ElecOnly,3,H,28,"3 ,H ,28",Working families with mortgages,UKF2204,31UE,UKF,_B,--,0,0
2074,1,ElecOnly,5,N,44,"5 ,N ,44","Low income larger families, semis",UKL1604,00PK,UKL,_K,WS,1,0
2075,2,ElecOnly,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKF1202,17UD,UKF,_B,--,0,0
2076,1,Dual,3,H,28,"3 ,H ,28",Working families with mortgages,UKM2102,00QJ,UKM,_P,SC,0,1
2077,1,ElecOnly,1,B,6,"1 ,B ,6",Farming communities,UKM2101,00QC,UKM,_P,--,1,0
2078,2,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,--,--,UKG,_B,--,0,0
2079,1,Dual,1,C,9,"1 ,C ,9","Older families, prosperous suburbs",--,--,UKJ,_H,SO,0,0
2080,2,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",--,--,UKG,_B,--,0,0
2081,1,Dual,5,N,44,"5 ,N ,44","Low income larger families, semis",UKL2104,00PR,UKL,_K,WS,0,0
2082,2,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKG3200,00CT,UKG,_E,WM,0,0
2083,1,Dual,3,G,25,"3 ,G ,25","White-collar singles/sharers, terraces",--,--,--,--,--,0,1
2084,1,ElecOnly,1,A,4,"1 ,A ,4","Well-off managers, larger houses",UKJ3301,24UB,UKJ,_H,--,1,0
2085,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,UKM2101,00QC,UKM,_P,SC,0,0
2086,2,ElecOnly,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKG2408,41UK,UKG,_B,--,0,0
2087,1,ElecOnly,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKL2103,00PP,UKL,_K,--,1,0
2088,1,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF2303,34UD,UKF,_B,EM,0,0
2089,1,ElecOnly,1,A,3,"1 ,A ,3",Villages with wealthy commuters,UKL2103,00PP,UKL,_K,--,1,0
2091,1,Dual,3,H,27,"3 ,H ,27","Middle income, home owning areas",UKJ2310,43UL,UKJ,_H,SO,1,1
2093,1,Dual,3,H,26,"3 ,H ,26",Younger white-collar couples with mortgages,UKF2305,34UF,UKF,_B,EM,0,0
2094,1,Dual,1,B,5,"1 ,B ,5",Older affluent professionals,--,--,UKK,--,--,1,1
2096,2,ElecOnly,3,I,33,"3 ,I ,33","Middle income, older couples",--,--,--,_B,--,0,0
2099,1,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",UKM3800,00RF,UKM,_N,SC,1,1
2100,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKF1601,37UD,UKF,_B,--,0,0
2101,1,Dual,5,O,51,"5 ,O ,51","Single parents and pensioners, council terraces",UKL2104,00PR,UKL,_K,WS,1,1
2102,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKM2701,00RB,UKM,_P,--,1,0
2103,2,Dual,4,M,42,"4 ,M ,42","Home owning families, terraces",--,--,UKF,_B,EM,0,0
2104,1,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,UKF2202,31UC,UKF,_B,--,0,0
2105,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKG2406,41UG,UKG,_E,WM,0,0
2106,1,ElecOnly,1,A,1,"1 ,A ,1","Wealthy mature professionals, large houses",UKJ3301,24UB,UKJ,_H,--,1,0
2107,1,Dual,5,N,46,"5 ,N ,46","Low income, routine jobs, terraces and flats",UKM2701,00RB,UKM,_P,SC,1,1
2108,1,Dual,4,L,40,"4 ,L ,40",Young working families,UKG3100,00CN,UKG,_E,WM,0,0
2109,1,Dual,4,M,41,"4 ,M ,41","Skilled workers, semis and terraces",UKL1606,00PM,UKL,_K,WS,0,0
2110,1,ElecOnly,3,I,34,"3 ,I ,34","Lower incomes, older people, semis",UKF2206,31UH,UKF,_B,--,0,0
2111,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKG2407,41UH,UKG,_E,WM,0,0
2112,1,Dual,3,H,31,"3 ,H ,31",Home owning Asian family areas,UKF2100,00FN,UKF,_B,EM,0,0
2113,1,Dual,1,A,2,"1 ,A ,2",Wealthy working families with mortgages,UKL2103,00PP,UKL,_K,WS,1,1
2115,2,Dual,1,C,11,"1 ,C ,11","Well-off managers, detached houses",UKF1400,00FY,UKF,_B,EM,0,0
2116,1,ElecOnly,3,H,29,"3 ,H ,29",Mature families in suburban semis,UKI2201,00AF,UKI,_J,SE,0,0
2118,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKJ4204,29UE,UKJ,_J,--,0,0
2119,1,Dual,5,N,48,"5 ,N ,48","Families and single parents, semis and terraces",--,--,UKJ,_J,SE,0,0
2121,1,Dual,1,B,8,"1 ,B ,8","Mature couples, smaller detached homes",UKM3800,00RF,UKM,_N,SC,0,0
2122,1,Dual,5,N,47,"5 ,N ,47","Low income families, terraced estates",UKM3800,00RF,UKM,_N,SC,0,0
2123,1,ElecOnly,2,D,14,"2 ,D ,14",Older professionals in suburban houses and apartments,UKI2201,00AF,UKI,_C,SE,0,0
2125,2,ElecOnly,3,H,30,"3 ,H ,30",Established home owning workers,--,--,UKF,_B,--,0,0
